Data_Type,Sample_Size,Iteration,MAPE,RMSE,Causal_Effect,Method
data2,100,4,100.34077763087228,3.793223595246019,0.98152596,CFNN
data2,100,5,89.28100170127614,4.498438335367856,0.5566443,CFNN
data2,100,6,88.2353990502683,4.620738660740756,0.59865016,CFNN
data2,100,7,88.96741257661036,4.278553530689593,0.6358756,CFNN
data2,100,8,118.0883119374917,4.666820030613522,0.500495,CFNN
data2,100,9,86.78318002972077,3.525908262628497,1.0764248,CFNN
data2,100,10,82.03168123281294,3.4663397810302143,1.0843194,CFNN
data2,100,11,86.41123351507697,4.335236653179257,0.5821741,CFNN
data2,100,12,88.94240555869597,3.625604049030294,1.0581701,CFNN
data2,100,13,78.36097865689322,3.9704328648767837,0.76029575,CFNN
data2,100,14,90.89061649095865,4.504371931821586,0.55284387,CFNN
data2,100,15,89.05203992166182,4.185521818928563,0.5971334,CFNN
data2,100,16,95.94095628180584,4.418307454990701,0.64679116,CFNN
data2,100,17,108.37365639790133,4.596177202742993,0.4377992,CFNN
data2,100,18,89.79486110158979,3.692637711977836,0.9435248,CFNN
data2,100,19,93.3293740229111,4.47957370084133,0.62411326,CFNN
data2,100,20,1620.4044051300048,4.649900004595031,0.49293396,CFNN
data2,100,21,96.57125380069235,4.482413906328576,0.5797678,CFNN
data2,100,22,76.14505889643634,3.559064245055306,0.9739238,CFNN
data2,100,23,91.90953566228238,4.145424794667481,0.687313,CFNN
data2,100,24,119.41366847841381,3.148470165879788,1.3134412,CFNN
data2,100,25,80.44934191511096,3.7149510213248873,0.9381874,CFNN
data2,100,26,83.560032374166,4.148846428303852,0.6669492,CFNN
data2,100,27,93.88034497056694,4.2125293779207675,0.64448476,CFNN
data2,100,28,92.72248376231207,4.4130175717306095,0.60906243,CFNN
data2,100,29,87.57382660732654,4.708929694913849,0.5542458,CFNN
data2,100,30,92.15469212706789,4.274123096860867,0.639402,CFNN
data2,100,31,92.73113198042505,4.334348229131598,0.6905148,CFNN
data2,100,32,87.44177964252204,3.5698969962382354,1.0651621,CFNN
data2,100,33,77.64326968430909,3.665220583551757,0.99535835,CFNN
data2,100,34,120.69681390101701,3.663446949707595,0.97622424,CFNN
data2,100,35,182.17869743512205,3.377606318956874,1.2029067,CFNN
data2,100,36,89.51958254109282,4.6974817278235195,0.5304033,CFNN
data2,100,37,95.328671624457,4.5948594945880386,0.57230836,CFNN
data2,100,38,84.67917271769221,3.4685414988517635,1.0210067,CFNN
data2,100,39,81.4448333546032,3.704198383380487,1.017266,CFNN
data2,100,40,213.04329987513887,4.59211502601142,0.43232936,CFNN
data2,100,41,79.9284697427896,3.644258238655758,1.0433933,CFNN
data2,100,42,100.48436476478216,4.3282026365997845,0.6307013,CFNN
data2,100,43,94.72281216861522,4.271266376951839,0.7344352,CFNN
data2,100,44,87.9611259045084,4.0817753287921805,0.7131824,CFNN
data2,100,45,131.50477651264993,4.24667644713301,0.6062684,CFNN
data2,100,46,94.9968455768847,4.412852569005697,0.6531099,CFNN
data2,100,47,93.47486729846321,4.2472163501459,0.4999629,CFNN
data2,100,48,102.09415688308397,4.529596381058007,0.4939723,CFNN
data2,100,49,99.34890792596707,3.650283229846392,1.0136728,CFNN
data2,100,50,89.0096581057705,3.608548778869702,1.0511079,CFNN
data2,100,51,92.68096437534771,4.5444850561232,0.6074829,CFNN
data2,100,52,96.74553312183947,4.182078716843957,0.63887763,CFNN
data2,100,53,191.53830304154724,4.490236179611726,0.58442175,CFNN
data2,100,54,112.21892571835703,4.421437388549905,0.5832981,CFNN
data2,100,55,78.57537027851708,3.8270673222697296,0.9460225,CFNN
data2,100,56,96.63742949870131,4.552882044495861,0.5919065,CFNN
data2,100,57,164.68037542901808,4.301177204413189,0.65962034,CFNN
data2,100,58,107.3080220296436,3.679918021688579,0.8468063,CFNN
data2,100,59,87.408596603292,4.086060453403818,0.6724914,CFNN
data2,100,60,78.06377099087987,3.708006060233864,0.97347796,CFNN
data2,100,61,99.55042607429996,3.7386488381001177,0.85726875,CFNN
data2,100,62,91.4559289587085,4.10384317364729,0.7306967,CFNN
data2,100,63,91.15005343407056,4.443009835522022,0.60666364,CFNN
data2,100,64,83.2219161922327,4.4467472346455255,0.6299394,CFNN
data2,100,65,101.62329766385317,4.431035088118597,0.5323447,CFNN
data2,100,66,147.50111219698195,3.700444596419368,1.02921,CFNN
data2,100,67,102.48517118459664,4.502557246803765,0.5928005,CFNN
data2,100,68,111.28303551536109,3.5603432233486294,1.0019436,CFNN
data2,100,69,94.11896658279856,4.597307427373391,0.55136377,CFNN
data2,100,70,86.93916590979475,4.607445697950862,0.6263254,CFNN
data2,100,71,80.50084985914874,3.5971732843421123,1.0120537,CFNN
data2,100,72,110.30830672039411,4.18267222441432,0.64631397,CFNN
data2,100,73,106.02783243361043,4.335414886397535,0.56337684,CFNN
data2,100,74,94.87663147546883,4.224675273258688,0.6481197,CFNN
data2,100,75,82.44157902537212,4.007663722863452,0.81355935,CFNN
data2,100,76,92.60825080724618,3.389245485735275,1.1552161,CFNN
data2,100,77,96.75204388851985,4.49213305057714,0.6144806,CFNN
data2,100,78,89.7760694991513,3.4920151875346725,1.1197344,CFNN
data2,100,79,90.86126418752228,4.541630859153364,0.58073205,CFNN
data2,100,80,109.68315953468294,4.191413823144723,0.6559797,CFNN
data2,100,81,97.6856603239297,4.007968502663175,0.7820423,CFNN
data2,100,82,77.37432198960944,3.621147274778108,1.0109756,CFNN
data2,100,83,101.60657421178921,3.681025499810614,0.95292854,CFNN
data2,100,84,83.73835468726143,4.582564981342804,0.58286494,CFNN
data2,100,85,88.16205319396421,3.680152330125105,0.9558219,CFNN
data2,100,86,82.29918543537755,3.8078912825156994,0.92016274,CFNN
data2,100,87,76.70895066304799,3.818177884282066,0.93287724,CFNN
data2,100,88,87.07624406821634,4.123312273585586,0.6907168,CFNN
data2,100,89,207.88968183411365,3.980333242103083,0.73935765,CFNN
data2,100,90,107.91383004089514,4.422340452721639,0.6047995,CFNN
data2,100,91,254.6759379752907,4.189980996650116,0.69499415,CFNN
data2,100,92,85.90989922835607,3.4962909583134083,1.0704013,CFNN
data2,100,93,115.7982865511089,3.6848203786001594,0.9840063,CFNN
data2,100,94,89.81153945873785,4.463866565368921,0.6299363,CFNN
data2,100,95,95.6333352559959,3.7434007295824863,0.9471141,CFNN
data2,100,96,89.64940036123664,4.5736512479419265,0.5303767,CFNN
data2,100,97,103.1237597057384,3.8043167740843713,1.0131241,CFNN
data2,100,98,88.7346912914519,4.348497656431036,0.61950475,CFNN
data2,100,99,105.4245906984712,4.283515743560348,0.5995822,CFNN
data2,100,100,90.12880991747805,3.715152129379133,0.9598611,CFNN
data2,1000,1,101.91992174740336,1.0472190278016438,2.8901203,CFNN
data2,1000,2,82.0445650693779,1.0370858663797151,2.857979,CFNN
data2,1000,3,71.57698811483361,1.04931623559167,2.8655355,CFNN
data2,1000,4,63.432121034753884,1.0391967951652863,3.0446675,CFNN
data2,1000,5,152.13537816677936,1.0355890686662614,2.8374476,CFNN
data2,1000,6,70.63617128931033,1.039811010263608,2.9686656,CFNN
data2,1000,7,167.2860583344231,1.0820386434033995,2.8631752,CFNN
data2,1000,8,78.3287514036591,1.0579964152156702,2.8735209,CFNN
data2,1000,9,1301.3416852682828,1.052708770520065,2.6992488,CFNN
data2,1000,10,65.48553035430834,1.074679261208549,2.9510787,CFNN
data2,1000,11,82.08961205130771,1.1001792421124472,2.8003223,CFNN
data2,1000,12,83.22893538523121,1.083156712169699,2.752584,CFNN
data2,1000,13,83.89882048593424,1.0693539568305146,2.8408682,CFNN
data2,1000,14,78.28859740562648,1.0541449030005852,2.8588793,CFNN
data2,1000,15,156.55458851212612,1.1125786188074418,2.9781084,CFNN
data2,1000,16,89.72957196503569,1.092834996722327,2.9179811,CFNN
data2,1000,17,61.09916380206242,1.093538963896605,2.7410522,CFNN
data2,1000,18,1227.3451912899816,1.0359727282989784,2.8711874,CFNN
data2,1000,19,93.60892697728328,1.0467220879834183,2.860441,CFNN
data2,1000,20,86.1577804107178,1.082053370313208,2.8793845,CFNN
data2,1000,21,71.41830290702296,1.0377405037873173,2.8587823,CFNN
data2,1000,22,374.7688762663764,1.1385873004831961,2.7844734,CFNN
data2,1000,23,65.29692970283523,1.086917752842323,2.8048851,CFNN
data2,1000,24,75.44758141035432,1.0812937001137126,2.7625234,CFNN
data2,1000,25,117.71726663812738,1.0339392894184518,2.825164,CFNN
data2,1000,26,94.00285956709924,1.124571615355356,2.9135697,CFNN
data2,1000,27,82.72903986870386,1.0646934370900907,2.8679342,CFNN
data2,1000,28,94.61707288678443,1.0901350393612783,2.774628,CFNN
data2,1000,29,80.97819348444453,1.1210480160757683,2.7276938,CFNN
data2,1000,30,66.87883563273664,1.110960230254242,2.6764028,CFNN
data2,1000,31,56.382394416004985,1.1127362633532265,2.6954317,CFNN
data2,1000,32,54.41343678582113,1.0639963738586427,3.06325,CFNN
data2,1000,33,225.8701442461247,1.0887270433532117,2.9614024,CFNN
data2,1000,34,158.28894482298594,1.037154345741522,2.8461077,CFNN
data2,1000,35,118.86500137041376,1.1344110528783853,2.8276217,CFNN
data2,1000,36,77.66487084810338,1.0662444595409992,2.8161411,CFNN
data2,1000,37,110.44957481185016,1.1241803447996845,2.9153953,CFNN
data2,1000,38,50.750169312525394,1.1464924937065366,2.895328,CFNN
data2,1000,39,240.70228540495927,1.090401766244438,2.8461401,CFNN
data2,1000,40,61.70142994642765,1.1082276667523359,2.7421978,CFNN
data2,1000,41,201.70885528125936,1.1786155682686201,2.7278774,CFNN
data2,1000,42,77.48340747638738,1.1794738846266979,2.6599898,CFNN
data2,1000,43,70.55317152728867,1.0533485765549406,2.8260388,CFNN
data2,1000,44,74.83981458252947,1.1243312622302946,2.7919993,CFNN
data2,1000,45,60.03964925577884,1.137570163667577,2.6977293,CFNN
data2,1000,46,60.670418974842,1.0779227553603843,2.8733957,CFNN
data2,1000,47,77.64039905229691,1.0848647791946697,2.8195238,CFNN
data2,1000,48,95.16139867813952,1.1065945599947908,2.8378823,CFNN
data2,1000,49,166.58965684474347,1.1159858673012133,2.8795998,CFNN
data2,1000,50,86.81111234928865,1.1047622274234288,2.8115401,CFNN
data2,1000,51,78.88746115740449,1.0547540492679353,2.9113963,CFNN
data2,1000,52,161.561742298175,1.1725328016114258,2.7008326,CFNN
data2,1000,53,86.611889217515,1.1522749861739137,2.6870801,CFNN
data2,1000,54,113.89326604059302,1.0729624684899604,2.9603546,CFNN
data2,1000,55,95.23837826986427,1.066780257522418,2.87542,CFNN
data2,1000,56,141.2155346330959,1.0650930945788086,2.9378715,CFNN
data2,1000,57,82.7345717815356,1.1244706555468842,2.7066147,CFNN
data2,1000,58,78.37016000706726,1.067165901741728,3.0345926,CFNN
data2,1000,59,92.79105718452509,1.1081595674896791,2.9043033,CFNN
data2,1000,60,72.05738711403129,1.0872417778197245,2.9878423,CFNN
data2,1000,61,84.78812473215554,1.04613319717474,2.9274693,CFNN
data2,1000,62,98.10109000064936,1.0427037942185169,2.892615,CFNN
data2,1000,63,118.37305786863186,1.026975833133435,2.7635624,CFNN
data2,1000,64,80.70724687149395,1.0539479038402815,3.0410264,CFNN
data2,1000,65,107.15385680772587,1.062519056651259,2.9734712,CFNN
data2,1000,66,83.69557540180209,1.0957415775713204,2.87564,CFNN
data2,1000,67,231.11222902840797,1.0759722241259422,2.816059,CFNN
data2,1000,68,157.62837149351046,1.0877730829301677,3.1088955,CFNN
data2,1000,69,359.1574866700985,1.0445522492579844,3.0147748,CFNN
data2,1000,70,83.65552179695167,1.1486420515659106,2.700654,CFNN
data2,1000,71,79.52916139991339,1.10079646985465,2.7149463,CFNN
data2,1000,72,1409.5071046335966,1.0928251621806815,2.9605746,CFNN
data2,1000,73,187.46817662222867,1.0408844680037597,2.9312382,CFNN
data2,1000,74,188.1186503391693,1.0973178756997262,2.7398262,CFNN
data2,1000,75,370.7930502365616,1.0513709768558352,3.0709438,CFNN
data2,1000,76,102.1761887724675,1.0688881541301696,2.782038,CFNN
data2,1000,77,65.23140552538767,1.0592100291159008,2.8773558,CFNN
data2,1000,78,267.8506088547475,1.0144796559653175,2.9616964,CFNN
data2,1000,79,154.1150689980548,1.1280706238224287,2.7777507,CFNN
data2,1000,80,108.29699082521638,1.1142462544005878,2.790478,CFNN
data2,1000,81,71.52873290870582,1.0694489462521906,2.9010503,CFNN
data2,1000,82,135.370718316297,1.0835346074125156,2.7706518,CFNN
data2,1000,83,126.22705494663226,1.0510799876312427,3.0030942,CFNN
data2,1000,84,136.24594900087587,1.0401560425469805,2.9434493,CFNN
data2,1000,85,85.40774706463019,1.0621104046496497,2.8856552,CFNN
data2,1000,86,79.93208397200439,1.109299672433372,2.7200658,CFNN
data2,1000,87,77.58632326689099,1.0496062481072912,2.9535952,CFNN
data2,1000,88,92.40730143554823,1.1488252702602777,2.753219,CFNN
data2,1000,89,53.374412335774515,1.0548164071319963,2.909476,CFNN
data2,1000,90,80.9252890342814,1.121074406622868,2.7962265,CFNN
data2,1000,91,74.59745773757774,1.0373473280723478,2.9149911,CFNN
data2,1000,92,81.99104718072738,1.0578776727535786,2.7841487,CFNN
data2,1000,93,64.7594486785237,1.0720165144692435,2.8173852,CFNN
data2,1000,94,220.8159477692694,1.0689872128850035,3.0089283,CFNN
data2,1000,95,91.71145898130882,1.1302136062613868,2.6595132,CFNN
data2,1000,96,63.972806006491055,1.0045900539039587,2.975944,CFNN
data2,1000,97,140.04435383961794,1.092392558084945,2.8435743,CFNN
data2,1000,98,99.07086981115792,1.0413322951332886,2.9039352,CFNN
data2,1000,99,89.90400249280262,1.1229432180021655,2.8176885,CFNN
data2,1000,100,100.06118349292605,1.0724814543407333,2.8238935,CFNN
data3,50,1,73.8556966469809,4.892084897882183,0.33547834,CFNN
data3,50,2,76.61963106019999,5.883177260135038,0.31330475,CFNN
data3,50,3,100.43828554703833,5.133996291249738,0.43002746,CFNN
data3,50,4,82.02572649237662,5.495575428471194,0.3435575,CFNN
data3,50,5,72.55830761785911,4.79198932723594,0.7482471,CFNN
data3,50,6,83.74012605889024,5.58333163221034,0.3563546,CFNN
data3,50,7,65.3164359122706,4.846947383263907,0.5446176,CFNN
data3,50,8,76.20761219929918,5.093550277578879,0.3648087,CFNN
data3,50,9,70.79190810301456,4.865793968206278,0.3762545,CFNN
data3,50,10,83.78058405329513,5.096737977180114,0.76418674,CFNN
data3,50,11,76.5134953864574,5.123236029596743,0.311346,CFNN
data3,50,12,81.00937234990629,5.22690599066825,0.53248566,CFNN
data3,50,13,74.14066864107285,4.697902185504522,0.5996162,CFNN
data3,50,14,82.12763455619654,4.6153418713429435,0.48448792,CFNN
data3,50,15,72.32223120491156,5.073659421151805,0.53657764,CFNN
data3,50,16,71.00739848380478,4.946394909397245,0.48583642,CFNN
data3,50,17,75.2025262144849,4.943030477893768,0.59787405,CFNN
data3,50,18,77.19289372094633,4.383965340958203,0.76434994,CFNN
data3,50,19,87.50808276790205,5.156597101777034,0.73777765,CFNN
data3,50,20,80.08685106653095,5.6162783043044655,0.23739651,CFNN
data3,50,21,75.45025988667453,5.5013645072023944,0.43006027,CFNN
data3,50,22,76.99871929943814,5.563957807204541,0.32586232,CFNN
data3,50,23,76.89352452116633,4.518635561762669,0.374014,CFNN
data3,50,24,82.04956089718509,6.048080965833975,0.16974603,CFNN
data3,50,25,78.60632419309688,5.655634798663462,0.45152813,CFNN
data3,50,26,84.87590624876664,6.074073653349667,0.30527216,CFNN
data3,50,27,86.71088039828861,5.439870668227824,0.74613535,CFNN
data3,50,28,77.80095747238727,5.112458760013755,0.51211196,CFNN
data3,50,29,79.81929908724156,6.054051639059746,0.274208,CFNN
data3,50,30,73.30151765689736,4.965594758950487,0.4386831,CFNN
data3,50,31,74.08706839641157,5.449138884809648,0.38352835,CFNN
data3,50,32,146.17052701885177,4.639531532257783,0.72487533,CFNN
data3,50,33,128.03801429627777,4.9068830459154205,0.46011114,CFNN
data3,50,34,76.58951871255111,4.736800581263372,0.7229185,CFNN
data3,50,35,73.17202454461086,4.990035871768069,0.37804815,CFNN
data3,50,36,90.74847668974154,5.088017643131134,0.51729846,CFNN
data3,50,37,75.18507379409051,5.006998804484752,0.30848217,CFNN
data3,50,38,76.77069489976869,5.268981999189479,0.56598806,CFNN
data3,50,39,75.90890530476176,4.515288781049763,0.6633444,CFNN
data3,50,40,80.48004968288794,5.473191813945101,0.33790913,CFNN
data3,50,41,83.57045848827931,5.151192927192412,0.59197366,CFNN
data3,50,42,74.889341505929,4.980064756171343,0.4221159,CFNN
data3,50,43,154.57002777564873,4.784820155553129,0.75823903,CFNN
data3,50,44,98.31620638801917,5.18525878571212,0.6818382,CFNN
data3,50,45,87.86937346494483,4.585452517102995,0.5796347,CFNN
data3,50,46,78.46366202852694,5.330962269242905,0.3823468,CFNN
data3,50,47,91.2578917196585,5.195791632776461,0.3082549,CFNN
data3,50,48,78.89006610187042,5.468830194940903,0.35500786,CFNN
data3,50,49,75.86131204513961,4.92886712662396,0.34534356,CFNN
data3,50,50,90.8277760087252,5.297355864140737,0.34093952,CFNN
data3,50,51,82.12430732723654,6.103212948124055,0.15972127,CFNN
data3,50,52,72.48914208608835,4.9466603897245145,0.58871055,CFNN
data3,50,53,72.82641494641616,4.545715236298543,0.74644655,CFNN
data3,50,54,73.82225710577869,4.636478309919744,0.5928661,CFNN
data3,50,55,85.54028079771639,4.662035105552031,0.8320846,CFNN
data3,50,56,76.25923157848206,5.178941177800716,0.36423463,CFNN
data3,50,57,74.16298298748067,5.249660302665446,0.38823807,CFNN
data3,50,58,69.99751743119572,4.406174829746766,0.7985659,CFNN
data3,50,59,83.7858689083798,5.038869148297894,0.4909255,CFNN
data3,50,60,77.86332104193525,5.353686825236577,0.25875604,CFNN
data3,50,61,77.24729773452971,4.761038891423012,0.34997997,CFNN
data3,50,62,86.65456337977056,5.158181022974912,0.5174351,CFNN
data3,50,63,70.7700411917278,4.97850060240341,0.66115844,CFNN
data3,50,64,74.46790516141981,5.464818304770689,0.3220502,CFNN
data3,50,65,77.17352403835616,5.000381879815784,0.39883474,CFNN
data3,50,66,76.75294203242923,5.551523238048084,0.40148792,CFNN
data3,50,67,98.625655479228,4.645146993979953,0.6185337,CFNN
data3,50,68,353.49894103299226,5.383609776193364,0.44140485,CFNN
data3,50,69,107.58869184078175,4.785559828113712,0.631139,CFNN
data3,50,70,79.39894604942401,5.26484539247632,0.5456231,CFNN
data3,50,71,125.90058127500157,5.076245117276802,0.5831261,CFNN
data3,50,72,69.81592139618922,4.777438394172381,0.6006477,CFNN
data3,50,73,78.01493196756456,5.874776199647012,0.27252105,CFNN
data3,50,74,103.72594993526792,4.17818877140799,0.65752345,CFNN
data3,50,75,74.01040260722722,5.4903230383446475,0.50277394,CFNN
data3,50,76,73.83094744898689,5.605487849963265,0.40757313,CFNN
data3,50,77,105.28075208115344,5.752771841861337,0.57076675,CFNN
data3,50,78,78.99364896891714,5.173496224658654,0.48591062,CFNN
data3,50,79,81.43836779053234,4.917226612825569,0.35541782,CFNN
data3,50,80,74.65130140375786,4.941981130609146,0.5509929,CFNN
data3,50,81,86.72045293103466,5.377220106628598,0.27251127,CFNN
data3,50,82,75.39969083730496,4.656673744207396,0.6680985,CFNN
data3,50,83,107.97256127522874,4.994410352901752,0.5009793,CFNN
data3,50,84,161.9225474643316,5.455663419997472,0.3581539,CFNN
data3,50,85,82.41736373287034,4.986266726757272,0.39448872,CFNN
data3,50,86,77.70773636369881,4.895983944494733,0.5941842,CFNN
data3,50,87,76.74238387947412,4.746527434298653,0.57828283,CFNN
data3,50,88,75.76168974953914,4.72216738198566,0.5332152,CFNN
data3,50,89,75.63789038491886,4.677822698709299,0.7076133,CFNN
data3,50,90,78.54672214871763,5.484387546395762,0.3557027,CFNN
data3,50,91,69.2209669130764,4.993476295642568,0.5553358,CFNN
data3,50,92,75.98997189967093,5.200354163375401,0.7721898,CFNN
data3,50,93,187.98228291625105,5.018887978508276,0.23397665,CFNN
data3,50,94,76.26129323015445,5.330843198256327,0.25943646,CFNN
data3,50,95,77.78124106841577,4.791670977926708,0.11615744,CFNN
data3,50,96,95.1323546422017,5.232348553378208,0.44427153,CFNN
data3,50,97,79.75595641760822,5.780685012177192,0.07127986,CFNN
data3,50,98,111.65354706745529,5.96720207258895,0.3652112,CFNN
data3,50,99,74.33448475239646,4.955963114421947,0.7040144,CFNN
data3,50,100,94.38512587858798,5.2444954516169195,0.38608286,CFNN
data3,100,1,106.53312618634953,4.581829307841769,0.62583584,CFNN
data3,100,2,71.63307742270514,4.74374717707876,0.5301653,CFNN
data3,100,3,76.27547361781447,5.674753055048016,0.22222933,CFNN
data3,100,4,70.0426691422997,4.78907290621185,0.6871162,CFNN
data3,100,5,81.44730653659698,5.558462753941683,0.2280797,CFNN
data3,100,6,68.21597118315772,4.673127313365763,0.48695847,CFNN
data3,100,7,81.84142776643696,4.790353492459899,0.70905435,CFNN
data3,100,8,72.87309432141251,5.189339061845516,0.34413365,CFNN
data3,100,9,86.30280709826484,4.443112671999451,0.35646325,CFNN
data3,100,10,80.47903875285807,5.634697267006162,0.4593076,CFNN
data3,100,11,72.37013852234962,4.722272991758307,0.5861217,CFNN
data3,100,12,74.70226430327311,5.136766404078637,0.4027002,CFNN
data3,100,13,98.76571783476508,5.469347734863479,0.362027,CFNN
data3,100,14,65.7253310980697,4.394863228789908,0.7977642,CFNN
data3,100,15,93.9766716326035,5.092170590737451,0.41653892,CFNN
data3,100,16,75.312559301437,5.158407481125065,0.49825618,CFNN
data3,100,17,1030.072328754969,5.149410419849561,0.357798,CFNN
data3,100,18,76.47194912759815,5.347859058935967,0.47150192,CFNN
data3,100,19,73.4168624560215,4.937886172377838,0.6347819,CFNN
data3,100,20,76.50396925110844,5.859299499808764,0.3073515,CFNN
data3,100,21,77.32155052098115,5.33078444058799,0.4510672,CFNN
data3,100,22,82.98582845254532,4.520845681806237,0.59854406,CFNN
data3,100,23,179.73303016473213,5.579562137298237,0.49879226,CFNN
data3,100,24,321.85471228268676,4.7090932513801045,0.9257512,CFNN
data3,100,25,110.26321021573263,5.550502212572362,0.35077626,CFNN
data3,100,26,146.47306606283956,4.505476008545049,0.59466773,CFNN
data3,100,27,80.35173937422748,4.663302778748951,0.61146045,CFNN
data3,100,28,75.09122542641315,5.130179804316687,0.44272324,CFNN
data3,100,29,73.51634196255199,4.530353752077415,0.61067396,CFNN
data3,100,30,91.3658415531269,5.515884353152743,0.53973925,CFNN
data3,100,31,94.25343154905839,5.220266465912406,0.54418135,CFNN
data3,100,32,78.78948655361273,5.612769757567804,0.43901533,CFNN
data3,100,33,72.56124450206161,4.685163134088075,0.6431608,CFNN
data3,100,34,72.46163092011818,5.022046062424157,0.36042926,CFNN
data3,100,35,65.47504884744201,4.120580083299063,0.47388262,CFNN
data3,100,36,75.2432353362111,4.897373795700149,0.4256844,CFNN
data3,100,37,73.38702712682694,4.979956244824379,0.38392726,CFNN
data3,100,38,82.35688222552986,4.779594563279197,0.45974475,CFNN
data3,100,39,95.7263362447155,4.807097146025046,0.41467565,CFNN
data3,100,40,87.49895235527693,5.348927124868707,0.56195277,CFNN
data3,100,41,84.9672691037545,5.286042372041163,0.6134606,CFNN
data3,100,42,81.61107992720751,5.665971723348166,0.41448832,CFNN
data3,100,43,77.83162812448535,4.768338506660893,0.47036412,CFNN
data3,100,44,83.02769185111444,5.477656020537671,0.599671,CFNN
data3,100,45,112.80344006789176,4.5190597941256465,0.58242536,CFNN
data3,100,46,70.11137190114228,4.378293559019662,0.76813465,CFNN
data3,100,47,81.73249024564564,5.5248824279467055,0.53059447,CFNN
data3,100,48,72.94676193614619,4.9103617055563875,0.87526023,CFNN
data3,100,49,131.45032521749226,4.923557533017359,0.57835096,CFNN
data3,100,50,92.66811253240235,5.5462484285879885,0.58213687,CFNN
data3,100,51,84.67205809380587,5.477113733165528,0.53221816,CFNN
data3,100,52,69.14814588529005,4.682431982690344,0.57550097,CFNN
data3,100,53,79.90306213037553,5.380300118413432,0.47652128,CFNN
data3,100,54,83.89240573785483,4.878905097334514,0.6171175,CFNN
data3,100,55,98.24405963744076,5.260608675047762,0.47233564,CFNN
data3,100,56,75.24555554717297,5.343632389918492,0.4885898,CFNN
data3,100,57,78.82301641830406,5.5090212013688005,0.15982349,CFNN
data3,100,58,79.02078905468548,5.119138866865399,0.502074,CFNN
data3,100,59,72.49708833729859,5.0294224804081615,0.23499963,CFNN
data3,100,60,73.66413072911824,5.023354187886605,0.68502307,CFNN
data3,100,61,86.26449249377056,4.932509585620085,0.69666064,CFNN
data3,100,62,70.18808348034766,4.7201213098099295,0.40213868,CFNN
data3,100,63,139.00359405238157,4.1404074970051425,0.6547582,CFNN
data3,100,64,91.4627080422621,5.326487432827992,0.59781605,CFNN
data3,100,65,93.23992317775821,5.208758395749629,0.66375256,CFNN
data3,100,66,73.34349591656772,5.056963053423744,0.58501875,CFNN
data3,100,67,75.67224145582388,4.6039001021239425,0.46745938,CFNN
data3,100,68,67.62993969164363,4.482791828002442,0.6493065,CFNN
data3,100,69,76.5482143153682,5.444221732677264,0.21994011,CFNN
data3,100,70,83.11952699987954,4.177753330748712,0.7960559,CFNN
data3,100,71,71.01458356143685,4.761416140823423,0.6509194,CFNN
data3,100,72,74.66194976907151,4.345548648290322,0.66195136,CFNN
data3,100,73,91.14693860706998,4.381849191493458,0.41841435,CFNN
data3,100,74,76.05775487048044,5.077636410837416,0.5090124,CFNN
data3,100,75,91.79673809134619,4.256620025364901,1.1062752,CFNN
data3,100,76,72.31446990967763,4.869191599180823,0.9220021,CFNN
data3,100,77,93.48679721491881,5.651666629532896,0.3530343,CFNN
data3,100,78,70.33953325671737,4.967228638907882,0.50466645,CFNN
data3,100,79,78.3369604943215,5.418707187826966,0.5589277,CFNN
data3,100,80,75.20039125881034,5.125883142592522,0.3711541,CFNN
data3,100,81,76.7084026307884,5.019504343845594,0.47926894,CFNN
data3,100,82,74.81066111363359,5.08111299576443,0.7774098,CFNN
data3,100,83,69.2962821916731,4.88961447597584,0.45227626,CFNN
data3,100,84,84.4069830670325,4.7535759808840465,0.5008368,CFNN
data3,100,85,83.87666089764367,4.577196286107431,0.7601312,CFNN
data3,100,86,67.68432854882751,4.7865402950701545,0.5583784,CFNN
data3,100,87,78.70377880050323,5.491159031624667,0.30942953,CFNN
data3,100,88,73.58538237276541,5.109377080225031,0.6371008,CFNN
data3,100,89,79.69275670066266,4.50364979993037,0.7876566,CFNN
data3,100,90,132.53433137510086,5.112230172728106,0.43234324,CFNN
data3,100,91,79.68303425791025,5.3056801057961955,0.4332236,CFNN
data3,100,92,75.72497378316507,5.260426068018856,0.3939529,CFNN
data3,100,93,123.5929059655368,4.404578225395583,0.5815864,CFNN
data3,100,94,77.83495612047295,4.699593162707681,0.6933191,CFNN
data3,100,95,79.98869924386148,5.605703476953802,0.29603747,CFNN
data3,100,96,71.02338953483145,4.090390294919003,1.0020179,CFNN
data3,100,97,74.33542532870833,5.072409736538094,0.63374525,CFNN
data3,100,98,75.28873667476998,4.935607264268291,0.40565512,CFNN
data3,100,99,91.41166996198743,4.983013763716011,0.62906456,CFNN
data3,100,100,71.82035517520582,4.8047838588392775,0.5239852,CFNN
data3,1000,1,87.76331849883343,1.0601430664692204,2.451231,CFNN
data3,1000,2,47.75752197636062,1.1149557452894778,2.2745094,CFNN
data3,1000,3,51.796056873033024,1.14994436959274,2.2545595,CFNN
data3,1000,4,45.22706911151196,1.1091681596263596,2.3701036,CFNN
data3,1000,5,59.48982369078879,1.103300475874755,2.24467,CFNN
data3,1000,6,133.04935025300006,1.0999388591975179,2.6887534,CFNN
data3,1000,7,47.09794219146975,1.1566368959408635,2.3357005,CFNN
